FILIAL;REFERÊNCIA_COR;DESCRIÇÃO_PRODUTO;CATEGORIA;SUB CATEGORIA;VALOR_VENDA;QTDE_ESTOQUE;STATUS_REFERÊNCIA;MOTIVO_STATUS;STATUS_DESATIVADO
LOJA 06;29.16472_0005;BLUSA TRICOT LISTRAS RAYON              ;BLUSA;BLUSA;189;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.17290_0068;COLAR ELOS CRISTAIS                     ;ACESSÓRIO;COLAR;69;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.17172_30163;VESTIDO MIDI ESTAMPA MOURISCO           ;VESTIDO;VESTIDO;259;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.17291_0068;COLAR MICANGAS ESTRELAS                 ;ACESSÓRIO;COLAR;59;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.17191_30166;CALCA WIDE ESTAMPA ONCINHA              ;CALÇA;CALÇA;159;1;SEM FOTO;SEM FOTO;0
LOJA 06;29.16502_0005;CASACO TRICOT TELA COM BOLSOS           ;CASACO / JAQUETA;CASACO;259;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.17364_0005;VESTIDO LONGO BUSTO FRANZIDO            ;VESTIDO;VESTIDO;189;1;SEM FOTO;SEM FOTO;0
LOJA 06;29.17007_30159;CALCA FLARE ESTAMPA GOTA MINI           ;CALÇA;CALÇA;169;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.17370_1658;CAMISAO LISTRA BONINA                   ;BLUSA;CAMISAO;139;1;SEM FOTO;SEM FOTO;0
LOJA 06;29.17305_04000;CINTO TIRAS CAMURCA QUADRIL             ;ACESSÓRIO;CINTO;109;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.16432_0091;CALCA JEANS WIDE                        ;CALÇA;CALÇA;139;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.17388_04320;VESTIDO GGT BICOLOR DECOTE PREGAS MIDI  ;VESTIDO;VESTIDO;399;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.16435_30032;BLUSA MANGA LONGA ESTAMPA TIGRE         ;BLUSA;BLUSA;289;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.16793_04329;BLUSA MANGA LONGA COLOR                 ;BLUSA;BLUSA;59;1;COM FOTO;FOTO TRATAMENTO;0
LOJA 06;29.16121_8372;REGATA U LISTRA BASIC                   ;BLUSA;REGATA;49;1;COM FOTO;DESATIVADO;FALTA DE PADRÃO NO TAMANHO
LOJA 06;29.17396_2595;CALCA PALA VIES                         ;CALÇA;CALÇA;179;1;SEM FOTO;SEM FOTO;0
LOJA 06;29.17312_30207;VESTIDO ESTAMPA ONCINHA TANGO           ;VESTIDO;VESTIDO;199;1;SEM FOTO;SEM FOTO;0
LOJA 06;29.17076_30205;VESTIDO GGT ESTAMPA HERA MIDI           ;VESTIDO;VESTIDO;399;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.17022_04328;BLUSA BASICA PREGA OMBRO                ;BLUSA;BLUSA;59;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.17077_0005;VESTIDO GGT DECOTE PREGAS MIDI          ;VESTIDO;VESTIDO;359;1;SEM FOTO;SEM FOTO;0
LOJA 06;29.16442_04304;BLUSA CREPE SEM MANGA PATI PESPONTADA   ;BLUSA;BLUSA;199;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.17425_0005;CALCA TRICOT JOGGING COM LUREX          ;CALÇA;CALÇA;289;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.17317_30209;BATA ESTAMPA LISTRA POA                 ;BLUSA;BATA;119;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.17082_0005;BLUSA CROPPED FRANZIDA                  ;BLUSA;BLUSA;159;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.17321_30208;BATA ESTAMPA ONCINHA ANGORA             ;BLUSA;BATA;119;1;SEM FOTO;SEM FOTO;0
LOJA 06;29.16569_0091;JAQUETA JEANS METALIZADA                ;CASACO / JAQUETA;JAQUETA;299;1;SEM FOTO;SEM FOTO;0
LOJA 06;29.17024_0005;BLUSA SILK COBRA ESTRELAS               ;BLUSA;BLUSA;139;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.16453_017;SHORT SARJA BORDADO ONCA                ;BERMUDA /SHORT;SHORT;159;1;SEM FOTO;SEM FOTO;0
LOJA 06;29.16541_2595;BLUSA TRICOT MANGA LONGA RENDA          ;BLUSA;BLUSA;169;1;SEM FOTO;SEM FOTO;0
LOJA 06;29.17116_0199;BRINCO ARGOLA METAL ACHATADO            ;ACESSÓRIO;BRINCO;99;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.16260_04312;COLAR MICANGAS CANUTILHOS SALPICADOS    ;ACESSÓRIO;COLAR;79;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.16588_04314;BLUSA ALCA PONTEIRAS                    ;BLUSA;BLUSA;69;1;COM FOTO;FOTO TRATAMENTO;0
LOJA 06;29.16712_04303;BLUSA LISTRA BATIK                      ;BLUSA;BLUSA;99;1;COM FOTO;FOTO TRATAMENTO;0
LOJA 06;29.14929_04065;TOP TRICOT  LISTRA ALCA FINA            ;BLUSA;TOP;119;1;SEM FOTO;SEM FOTO;0
LOJA 06;29.17032_04000;SANDALIA TIRAS APLIQUES                 ;SAPATO;SANDALIA;179;1;SEM FOTO;SEM FOTO;0
LOJA 06;29.16386_04317;CAMISA PREGAS MG BUFANTE                ;BLUSA;CAMISA;199;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.16548_2291;CALCA JEANS UTILITARIO BLACK            ;CALÇA;CALÇA;189;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.16132_04312;BLUSA DECOTE GOLA TRANCADA              ;BLUSA;BLUSA;89;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.16330_0091;CALCA JEANS WIDE BOLSO                  ;CALÇA;CALÇA;179;1;SEM FOTO;SEM FOTO;0
LOJA 06;29.16882_04303;CALCA SARJA VINCO COLOR                 ;CALÇA;CALÇA;139;1;SEM FOTO;SEM FOTO;0
LOJA 06;29.17332_30207;CALCA ESTAMPA ONCINHA TANGO             ;CALÇA;CALÇA;169;1;SEM FOTO;SEM FOTO;0
LOJA 06;29.16904_0405;BLUSA TRICOT LISTRAS 3D                 ;BLUSA;BLUSA;199;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.17036_0005;BLUSA MANGA LONGA RECORTE GOLA TRICOT   ;BLUSA;BLUSA;139;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.16394_0005;CALCA BLACK JEANS ELASTICO              ;CALÇA;CALÇA;159;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.16554_04328;SHORT SARJA RECORTES COTELE             ;BERMUDA /SHORT;SHORT;139;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.17158_04320;CALCA RETA NERVURA                      ;CALÇA;CALÇA;279;1;COM FOTO;DESATIVADO;FALTA DE PADRÃO NO TAMANHO
LOJA 06;29.17346_04310;BLAZER RECORTES ALFAIATARIA             ;CASACO / JAQUETA;BLAZER;179;1;SEM FOTO;SEM FOTO;0
LOJA 06;29.16922_0024;BLUSA DECOTE ROLOTE                     ;BLUSA;BLUSA;109;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.17346_04321;BLAZER RECORTES ALFAIATARIA             ;CASACO / JAQUETA;BLAZER;179;1;SEM FOTO;SEM FOTO;0
LOJA 06;29.16922_04319;BLUSA DECOTE ROLOTE                     ;BLUSA;BLUSA;109;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.17347_04310;CALCA PREGAS ALFAIATARIA                ;CALÇA;CALÇA;159;1;SEM FOTO;SEM FOTO;0
LOJA 06;29.17188_30166;BLUSA MANGA LONGA ESTAMPA ONCINHA       ;BLUSA;BLUSA;99;1;SEM FOTO;SEM FOTO;0
LOJA 06;29.16744_04328;CHEMISE MIDI BOTOES                     ;BLUSA;CHEMISE;159;1;SEM FOTO;SEM FOTO;0
LOJA 06;29.16923_0024;KIMONO FAIXA AMARRACAO                  ;COLETE / KIMONO;KIMONO;179;1;COM FOTO;DESATIVADO;FALTA DE PADRÃO NO TAMANHO
LOJA 06;29.16763_0005;BLUSA CHATON CAVA                       ;BLUSA;BLUSA;89;1;COM FOTO;FOTO TRATAMENTO;0
LOJA 06;29.17214_0005;CALCA SARJA SKINNY RESINADA             ;CALÇA;CALÇA;139;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.17358_0005;MACACAO FRANZIDOS COM CAPUZ             ;MACACAO;MACACAO;199;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.17011_0024;BLUSA MANGA LONGA BORDADO EDEN          ;BLUSA;BLUSA;139;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.13442_27005;BLUSA MANGA 3/4 ESTAMPA LIBERTY CITRICO ;BLUSA;BLUSA;99;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.14970_00083;VESTIDO TRICOT SAIA LISTRAS             ;VESTIDO;VESTIDO;299;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.16088_0005;BLUSA MANGA PREGAS PUNHO                ;BLUSA;BLUSA;109;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.14216_04000;CINTO COURO BOLAS QUADRIL               ;ACESSÓRIO;CINTO;129;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.15940_30004;BLUSA MANGA 7/8 ESTAMPA MOSAICO         ;BLUSA;BLUSA;99;1;COM FOTO;DESATIVADO;FALTA DE PADRÃO NO TAMANHO
LOJA 06;29.14164_1652;BLUSA OMBRO BABADO                      ;BLUSA;BLUSA;129;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.15246_00004;VESTIDO MIDI LISTRADO COM PALA          ;VESTIDO;VESTIDO;119;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.14812_27669;CALCA ESTAMPA PORCELANA                 ;CALÇA;CALÇA;199;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.15463_0024;MACACAO DETALHE NO METAL                ;MACACAO;MACACAO;339;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.15102_0001;SHORT SARJA ACABAMENTO CROCHE           ;BERMUDA /SHORT;SHORT;139;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.13592_27283;MACACAO GGT VISCOSE ESTAMPA BELIZE      ;MACACAO;MACACAO;399;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.14662_04019;SAIA CURTA AMARRACAO                    ;SAIA;SAIA;149;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.15950_30014;CASACO ESTAMPA CERDA                    ;CASACO / JAQUETA;CASACO;359;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.15804_0005;SHORT JEANS DESTROYED BLACK             ;BERMUDA /SHORT;SHORT;119;1;COM FOTO;DESATIVADO;FALTA DE PADRÃO NO TAMANHO
LOJA 06;29.15035_27578;BLUSA ALCA ESTAMPA CONCHA               ;BLUSA;BLUSA;79;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.14826_27564;VESTIDO ESTAMPA PISCINA FLAMINGO        ;VESTIDO;VESTIDO;179;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.15313_0024;RASTEIRA ROLOTE CONCHA METAL            ;SAPATO;RASTEIRA;179;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.14831_27563;VESTIDO MIDI ESTAMPA SIRENA             ;VESTIDO;VESTIDO;279;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.14525_0068;ANEL QUADRADO LISTRADO BICOLOR          ;ACESSÓRIO;ANEL;69;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.14848_0005;SANDALIA COURO PAPETE BICOLOR           ;SAPATO;SANDALIA;199;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.15917_30000;BLUSA MANGA CURTA ESTAMPA NATUREZA      ;BLUSA;BLUSA;79;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.15816_0024;VESTIDO MIDI DECOTE VAZADO              ;VESTIDO;VESTIDO;219;1;COM FOTO;DESATIVADO;PROBLEMAS DE QUALIDADE DO PRODUTO
LOJA 06;29.15472_27662;VESTIDO ALGODAO LISTRADO ASSIMETRICO MID;VESTIDO;VESTIDO;299;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.15331_04077;SANDALIA SALTO POMPOM PALHA             ;SAPATO;SANDALIA;259;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.13324_04017;CALCA CINTO ROLOTE                      ;CALÇA;CALÇA;129;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.15099_0091;SHORT JEANS NAVETES COLORIDAS           ;BERMUDA /SHORT;SHORT;139;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.15016_0024;VESTIDO MIDI XADREZ TULUM               ;VESTIDO;VESTIDO;139;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.15965_0024;BLUSA TRICOT DECOTE V LUREX             ;BLUSA;BLUSA;139;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.15365_04067;MACACAO PANTACOURT ALCA TRANCA          ;MACACAO;MACACAO;159;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.16118_0005;REGATA OVER BASICA                      ;BLUSA;REGATA;59;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.16045_30002;VESTIDO MIDI ESTAMPA GIZ                ;VESTIDO;VESTIDO;199;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.15402_0068;COLAR LAGOSTA RESINA                    ;ACESSÓRIO;COLAR;89;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.16072_0005;SAIA MIDI ROLOTE                        ;SAIA;SAIA;199;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.15434_0024;SHORT ALGODAO PESPONTO LATERAL          ;BERMUDA /SHORT;SHORT;119;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.14744_27567;BLUSA ESTAMPA ROMA                      ;BLUSA;BLUSA;129;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.14164_4451;BLUSA OMBRO BABADO                      ;BLUSA;BLUSA;129;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.15640_04076;MACACAO CREPE ALCAS DRAPEADAS           ;MACACAO;MACACAO;299;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.13871_04019;TOP TRICOT VICHY                        ;BLUSA;TOP;99;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.11147_019;CALCA DETALHE FRANZIDO ESTAMPA CONFETE  ;CALÇA;CALÇA;259;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.15846_2206;BLUSA ALCA AMARRACAO                    ;BLUSA;BLUSA;99;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.14393_27248;MACACAO ESTAMPA PINGO LARANJA           ;MACACAO;MACACAO;189;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.15850_2206;VESTIDO MIDI MANGA AMPLA                ;VESTIDO;VESTIDO;199;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.14945_04068;CROPPED LISTRA VALLARTA                 ;BLUSA;CROPPED;69;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.11665_00066;VESTIDO MIDI DECOTE ROLOTE              ;VESTIDO;VESTIDO;119;1;COM FOTO;DESATIVADO;FALTA DE PADRÃO NO TAMANHO
LOJA 06;29.15469_27663;PALETO XADREZ                           ;CASACO / JAQUETA;PALETO;299;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.15853_04303;CALCA PANTALONA BOLSO LATERAL           ;CALÇA;CALÇA;179;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.14692_04035;BRACELETE RESINA ELEMENTOS FLOR         ;ACESSÓRIO;BRACELETE;139;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.15856_0024;BLUSA MANGA 3/4 AMARRACAO               ;BLUSA;BLUSA;119;1;SEM FOTO;SEM FOTO;0
LOJA 06;29.06735_098;CALCA CLOCHARD                          ;CALÇA;CALÇA;149;1;SEM FOTO;SEM FOTO;0
LOJA 06;29.10115_019;BOLSA DOUBLE TRICO TAMARA               ;BOLSA;BOLSA;249;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.15939_04310;VESTIDO MIDI DECOTE BABADINHO           ;VESTIDO;VESTIDO;189;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.15858_30031;SAIA MIDI ESTAMPA LABIRINTO             ;SAIA;SAIA;159;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.14149_27299;BLUSA CROPPED ESTAMPA ENAMORADOS        ;BLUSA;BLUSA;89;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.15119_04035;BLUSA SILK MUY BIEN                     ;BLUSA;BLUSA;69;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.11993_0005;BOTA CANO ALTO CAMURCAO                 ;SAPATO;BOTA;359;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.02947_2593;CALCA PANTACOURT BORDADO BICOLOR        ;CALÇA;CALÇA;129;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.15448_27592;CAMISA ESTAMPA DRINK COM BORDADO        ;BLUSA;CAMISA;199;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.16005_0024;BRACELETE RESINA PLACAS METAL           ;ACESSÓRIO;BRACELETE;149;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.15873_04329;MACACAO SALOPETE LAISE                  ;MACACAO;MACACAO;299;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.15227_27667;VESTIDO MIDI ESTAMPA PORCELANA E        ;VESTIDO;VESTIDO;239;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.15449_0024;CALCA CREPE AMPLA PANTALONA             ;CALÇA;CALÇA;299;1;COM FOTO;DESATIVADO;FALTA DE PADRÃO NO TAMANHO
LOJA 06;29.16024_04321;MACAQUINHO BOLSO LATERAL                ;MACACAO;MACAQUINHO;199;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.14188_27300;SAIA CURTA ESTAMPA LUZ                  ;SAIA;SAIA;169;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.16043_30003;BLUSA ESTAMPA BRUMA                     ;BLUSA;BLUSA;79;1;COM FOTO;DESATIVADO;FALTA DE PADRÃO NO TAMANHO
LOJA 06;29.04875_019;BLUSA MANGA CURTA LISTRA UVA            ;BLUSA;BLUSA;389;1;COM FOTO;DESATIVADO;PRODUTO DIFERENTE DA IMAGEM
LOJA 06;29.16062_0005;BLUSA CAVADA LUREX ZEBRA                ;BLUSA;BLUSA;129;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.14523_0005;PULSEIRA CRISTAIS PINGETE FLOR          ;ACESSÓRIO;PULSEIRA;129;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.15065_0024;VESTIDO LONGO BABADO                    ;VESTIDO;VESTIDO;169;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.15454_27661;CAMISA LISTRADA CROPPED MANGA CURTA     ;BLUSA;CAMISA;179;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.14738_04114;VESTIDO MIDI ALCA ELASTICO              ;VESTIDO;VESTIDO;179;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.15887_0005;VESTIDO MIDI LUREX ZEBRA                ;VESTIDO;VESTIDO;259;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.13662_27578;VESTIDO MIDI ESTAMPA CONCHA             ;VESTIDO;VESTIDO;149;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.15458_27662;TOP ALGODAO LISTRADO ALCINHA FINA       ;BLUSA;TOP;89;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.16085_0005;MACACAO PANTACOURT GOLA ALTA            ;MACACAO;MACACAO;199;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.15894_04329;SHORT DETALHE COS ILHOS                 ;BERMUDA /SHORT;SHORT;109;1;COM FOTO;FOTO TRATAMENTO;0
LOJA 06;29.16093_0024;BLUSA SILK CARIMBO BOQUINHA             ;BLUSA;BLUSA;99;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.15896_0005;BLUSA CROPPED CANELADA GOLA ALTA        ;BLUSA;BLUSA;59;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.14746_27567;MACACAO ESTAMPA ROMA                    ;MACACAO;MACACAO;239;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.15906_0024;CALCA ALFAIATARIA DETALHE MESCLA        ;CALÇA;CALÇA;249;1;SEM FOTO;SEM FOTO;0
LOJA 06;29.16117_0005;BLUSA MANGA CURTA STONE TERMO           ;BLUSA;BLUSA;139;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.15839_0024;BLUSA DETALHE BOTOES                    ;BLUSA;BLUSA;109;1;COM FOTO;ATIVO NO SITE;0
LOJA 06;29.14851_27600;TOP BORDADO ORNAMENTO                   ;BLUSA;TOP;99;1;COM FOTO;ATIVO NO SITE;0
LOJA 07;29.16716_04328;BLUSA FRANZIDOS                         ;BLUSA;BLUSA;2178;29;SEM FOTO;SEM FOTO;0
LOJA 07;29.15927_30014;TOP ESTAMPA CERDA                       ;BLUSA;TOP;1106;21;COM FOTO;ATIVO NO SITE;0
LOJA 07;29.16390_30044;JAQUETA XADREZ VIVOS                    ;CASACO / JAQUETA;JAQUETA;5026;21;COM FOTO;ATIVO NO SITE;0
LOJA 07;29.16039_0005;BLUSA PALA DECOTE                       ;BLUSA;BLUSA;1806;21;COM FOTO;ATIVO NO SITE;0
LOJA 07;29.16362_04014;VESTIDO MIDI BICOLOR                    ;VESTIDO;VESTIDO;3237;20;SEM FOTO;SEM FOTO;0
LOJA 07;29.15319_8242;SANDALIA AMARRACAO CORDAS               ;SAPATO;SANDALIA;3206;20;COM FOTO;ATIVO NO SITE;0
LOJA 07;29.15901_2614;BLUSA BASICA BARRA A FIO                ;BLUSA;BLUSA;637;18;SEM FOTO;SEM FOTO;0
LOJA 07;29.14929_04076;TOP TRICOT  LISTRA ALCA FINA            ;BLUSA;TOP;1428;18;COM FOTO;ATIVO NO SITE;0
LOJA 07;29.20512_0015;BLUSA LISTRA MANGA BUFANTE OFF          ;BLUSA;BLUSA;1584;16;COM FOTO;ATIVO NO SITE;0
LOJA 07;29.15216_04067;SHORT PALA COM AMARRACAO                ;BERMUDA /SHORT;SHORT;1419;16;COM FOTO;ATIVO NO SITE;0
LOJA 07;29.16382_04317;TOP JACQUARD                            ;BLUSA;TOP;792;15;COM FOTO;ATIVO NO SITE;0
LOJA 07;29.16428_0091;CALCA JEANS DESTROYED BORDADO BOCA      ;CALÇA;CALÇA;2385;15;COM FOTO;FOTO TRATAMENTO;0
LOJA 07;29.15950_30015;CASACO ESTAMPA CERDA                    ;CASACO / JAQUETA;CASACO;3590;15;COM FOTO;ATIVO NO SITE;0
LOJA 07;29.16149_2614;BLUSA BASICA OMBRO DESLOCADO            ;BLUSA;BLUSA;690;15;SEM FOTO;SEM FOTO;0
LOJA 07;29.16051_30002;CAMISA ESTAMPA GIZ                      ;BLUSA;CAMISA;1253;14;COM FOTO;ATIVO NO SITE;0
LOJA 07;29.12009_2739;SANDALIA TIRAS APLIQUES                 ;SAPATO;SANDALIA;1946;14;SEM FOTO;SEM FOTO;0
LOJA 07;29.16387_04328;CASACO VIVOS                            ;CASACO / JAQUETA;CASACO;3887;13;SEM FOTO;SEM FOTO;0
LOJA 07;29.16367_04328;BLUSA ALCA GODE                         ;BLUSA;BLUSA;1547;13;COM FOTO;DESATIVADO;PRODUTO DIFERENTE DA IMAGEM
LOJA 07;29.15800_24667;TOP ESTAMPA PORCELANA E                 ;BLUSA;TOP;897;13;COM FOTO;ATIVO NO SITE;0
LOJA 07;29.15927_30015;TOP ESTAMPA CERDA                       ;BLUSA;TOP;474;13;COM FOTO;ATIVO NO SITE;0
LOJA 07;29.16359_04017;VESTIDO LONGO ALCA RECORTES BABADOS     ;VESTIDO;VESTIDO;4407;13;SEM FOTO;SEM FOTO;0
LOJA 07;29.15460_0005;TOP ALGODAO TRES PESPONTO ALCA LARGAS   ;BLUSA;TOP;903;13;COM FOTO;ATIVO NO SITE;0
LOJA 07;29.16022_0024;CAMISA MANGA LONGA SILK                 ;BLUSA;CAMISA;2388;12;COM FOTO;FOTO TRATAMENTO;0
LOJA 07;29.16082_0005;CALCA FLARE LUREX ZEBRA                 ;CALÇA;CALÇA;1393;12;SEM FOTO;SEM FOTO;0
LOJA 07;29.16612_04317;CROPPED ALCA BICOLOR                    ;BLUSA;CROPPED;828;12;COM FOTO;FOTO TRATAMENTO;0
LOJA 07;29.15751_04035;CAMISA LINHO BOTAO CASHMERE             ;BLUSA;CAMISA;1668;12;SEM FOTO;SEM FOTO;0
LOJA 07;29.14872_04060;VESTIDO MIDI CADARCO BICOLOR            ;VESTIDO;VESTIDO;1668;12;COM FOTO;DESATIVADO;FALTA DE PADRÃO NO TAMANHO
LOJA 07;29.17398_04000;ESPADRILLE AMARRACAO CAMURCA            ;SAPATO;ESPADRILLE;2739;11;COM FOTO;ATIVO NO SITE;0
LOJA 07;29.16718_04302;VESTIDO MIDI MANGA LONGA BABADO         ;VESTIDO;VESTIDO;1529;11;COM FOTO;FOTO TRATAMENTO;0
LOJA 07;29.16059_30027;BLUSA ESTAMPA POP                       ;BLUSA;BLUSA;1419;11;COM FOTO;FOTO TRATAMENTO;0
LOJA 07;29.16637_04308;VESTIDO CURTO FRANZIDOS                 ;VESTIDO;VESTIDO;1969;11;COM FOTO;FOTO TRATAMENTO;0
LOJA 07;29.17028_031;BLUSA SILK FLAMING HEART MESCLA         ;BLUSA;BLUSA;445;10;COM FOTO;ATIVO NO SITE;0
LOJA 07;29.17324_0005;CROPPED AMARRACAO COSTAS                ;BLUSA;CROPPED;790;10;COM FOTO;FOTO TRATAMENTO;0
LOJA 07;29.17097_0005;BLUSA MANGA LONGA CAVA RAGLAN           ;BLUSA;BLUSA;890;10;COM FOTO;FOTO TRATAMENTO;0
LOJA 07;29.16624_30019;TOP CROPPED ESTAMPA GEO BEIJO           ;BLUSA;TOP;790;10;COM FOTO;FOTO TRATAMENTO;0
LOJA 07;29.16495_30000;CASACO TRICOT JACQUARD NATUREZA         ;CASACO / JAQUETA;CASACO;1295;10;COM FOTO;ATIVO NO SITE;0
LOJA 07;29.14669_04061;VESTIDO MIDI DECOTE BABADO              ;VESTIDO;VESTIDO;199;10;COM FOTO;DESATIVADO;FALTA DE PADRÃO NO TAMANHO
LOJA 07;29.15154_0091;COLETE JEANS RECORTES COTELE            ;COLETE / KIMONO;COLETE;2023;10;COM FOTO;ATIVO NO SITE;0
LOJA 07;29.14872_0005;VESTIDO MIDI CADARCO BICOLOR            ;VESTIDO;VESTIDO;1390;10;COM FOTO;DESATIVADO;FALTA DE PADRÃO NO TAMANHO
LOJA 07;29.17204_0005;JAQUETA BLACK JEANS POA METAIS          ;CASACO / JAQUETA;JAQUETA;2691;9;SEM FOTO;SEM FOTO;0
LOJA 07;29.16731_0005;CAMISA CROPPED MANGA BABADO             ;BLUSA;CAMISA;891;9;COM FOTO;ATIVO NO SITE;0
LOJA 07;29.17433_00083;CASACO TRICOT DEGRADE                   ;CASACO / JAQUETA;CASACO;3591;9;COM FOTO;ATIVO NO SITE;0
LOJA 07;29.16692_00082;BLUSA PEPLUM LISTRAS P&B                ;BLUSA;BLUSA;801;9;COM FOTO;ATIVO NO SITE;0
